sequence_idx,frame_idx,true,predicted,dataset,source
3548,14,Emin,Emin,AAM,midi
3548,15,Emin,Emin,AAM,midi
3548,16,Emin,Emin,AAM,midi
3548,17,Emin,Emin,AAM,midi
3548,18,Emin,Emin,AAM,midi
3548,19,Emin,Emin,AAM,midi
3548,20,Emin,Emin,AAM,midi
3548,21,Emin,Emin,AAM,midi
3549,0,F#maj,F#maj,AAM,midi
3549,1,F#maj,F#maj,AAM,midi
3549,2,F#maj,F#maj,AAM,midi
3549,3,F#maj,F#maj,AAM,midi
3549,4,F#maj,F#maj,AAM,midi
3549,5,C#min,G#min,AAM,midi
3549,6,C#min,C#maj,AAM,midi
3549,7,C#min,C#maj,AAM,midi
3549,8,C#min,C#min,AAM,midi
3549,9,C#min,C#maj,AAM,midi
3549,10,C#min,C#min,AAM,midi
3549,11,C#min,C#min,AAM,midi
3549,12,C#min,Amaj,AAM,midi
3549,13,C#min,C#maj,AAM,midi
3549,14,C#min,C#min,AAM,midi
3549,15,C#min,C#maj,AAM,midi
3549,16,C#min,C#maj,AAM,midi
3549,17,C#min,C#maj,AAM,midi
3549,18,C#min,C#min,AAM,midi
3549,19,C#min,G#maj,AAM,midi
3549,20,C#min,G#min,AAM,midi
3549,21,C#min,G#min,AAM,midi
3550,0,G#maj,G#maj,AAM,midi
3550,1,G#maj,G#maj,AAM,midi
3550,2,G#maj,G#maj,AAM,midi
3550,3,G#maj,G#maj,AAM,midi
3550,4,G#maj,G#maj,AAM,midi
3550,5,G#maj,G#maj,AAM,midi
3550,6,G#maj,G#maj,AAM,midi
3550,7,G#maj,G#maj,AAM,midi
3550,8,G#maj,G#maj,AAM,midi
3550,9,G#maj,G#maj,AAM,midi
3550,10,G#maj,G#maj,AAM,midi
3550,11,G#maj,G#maj,AAM,midi
3550,12,G#maj,G#maj,AAM,midi
3550,13,G#maj,G#maj,AAM,midi
3550,14,G#maj,G#maj,AAM,midi
3550,15,G#maj,G#maj,AAM,midi
3550,16,G#maj,G#maj,AAM,midi
3550,17,G#maj,G#maj,AAM,midi
3550,18,G#maj,G#maj,AAM,midi
3550,19,G#maj,G#maj,AAM,midi
3550,20,G#maj,G#maj,AAM,midi
3550,21,G#maj,G#maj,AAM,midi
3551,0,Cmaj,Amin,AAM,midi
3551,1,Cmaj,Cmaj,AAM,midi
3551,2,Cmaj,Cmaj,AAM,midi
3551,3,Cmaj,Amin,AAM,midi
3551,4,Cmaj,Amin,AAM,midi
3551,5,Cmaj,Amin,AAM,midi
3551,6,Cmaj,Cmaj,AAM,midi
3551,7,Cmaj,Amin,AAM,midi
3551,8,Cmaj,Cmin,AAM,midi
3551,9,Cmaj,Cmin,AAM,midi
3551,10,Cmaj,Cmin,AAM,midi
3551,11,Cmaj,Cmaj,AAM,midi
3551,12,Cmaj,Cmin,AAM,midi
3551,13,Cmaj,Cmaj,AAM,midi
3551,14,Cmaj,Cmaj,AAM,midi
3551,15,Cmaj,Cmaj,AAM,midi
3551,16,Cmaj,Cmaj,AAM,midi
3551,17,Cmaj,Cmaj,AAM,midi
3551,18,Cmaj,Cmaj,AAM,midi
3551,19,Cmaj,Emin,AAM,midi
3551,20,Cmaj,Amaj,AAM,midi
3551,21,Cmaj,Amaj,AAM,midi
3552,0,F#maj,F#maj,AAM,midi
3552,1,F#maj,F#maj,AAM,midi
3552,2,F#maj,F#maj,AAM,midi
3552,3,F#maj,F#maj,AAM,midi
3552,4,F#maj,F#maj,AAM,midi
3552,5,F#maj,F#maj,AAM,midi
3552,6,F#maj,F#maj,AAM,midi
3552,7,F#maj,F#maj,AAM,midi
3552,8,F#maj,F#maj,AAM,midi
3552,9,F#maj,F#maj,AAM,midi
3552,10,Bmaj,Bmaj,AAM,midi
3552,11,Bmaj,Bmaj,AAM,midi
3552,12,Bmaj,Bmaj,AAM,midi
3552,13,Bmaj,Bmaj,AAM,midi
3552,14,Bmaj,Bmaj,AAM,midi
3552,15,Bmaj,Bmaj,AAM,midi
3552,16,Bmaj,Bmaj,AAM,midi
3552,17,Bmaj,Bmaj,AAM,midi
3552,18,Bmaj,Bmaj,AAM,midi
3552,19,Bmaj,Bmaj,AAM,midi
3552,20,Bmaj,Bmaj,AAM,midi
3552,21,Bmaj,Bmaj,AAM,midi
3553,0,Bmin,Bmin,AAM,midi
3553,1,Bmin,Bmin,AAM,midi
3553,2,Bmin,Bmin,AAM,midi
3553,3,Bmin,Bmin,AAM,midi
3553,4,Bmin,F#maj,AAM,midi
3553,5,Bmin,F#maj,AAM,midi
3553,6,Bmin,Bmin,AAM,midi
3553,7,Bmin,Bmin,AAM,midi
3553,8,Bmin,Bmin,AAM,midi
3553,9,Bmin,Bmin,AAM,midi
3553,10,Bmin,Bmin,AAM,midi
3553,11,Bmin,Bmin,AAM,midi
3553,12,Bmin,Bmin,AAM,midi
3553,13,Bmin,Dmaj,AAM,midi
3553,14,Bmin,Gmaj,AAM,midi
3553,15,Bmin,Bmin,AAM,midi
3553,16,Bmin,Gmaj,AAM,midi
3553,17,Bmin,Bmin,AAM,midi
3553,18,Bmin,Bmin,AAM,midi
3553,19,Bmin,Gmaj,AAM,midi
3553,20,Bmin,Bmin,AAM,midi
3553,21,Bmin,Bmin,AAM,midi
3554,0,D#maj,Gmin,AAM,midi
3554,1,D#maj,Gmin,AAM,midi
3554,2,D#maj,Cmin,AAM,midi
3554,3,D#maj,Cmin,AAM,midi
3554,4,D#maj,Cmin,AAM,midi
3554,5,D#maj,Cmin,AAM,midi
3554,6,D#maj,Cmin,AAM,midi
3554,7,D#maj,Cmin,AAM,midi
3554,8,D#maj,Cmin,AAM,midi
3554,9,D#maj,Cmin,AAM,midi
3554,10,D#maj,G#maj,AAM,midi
3554,11,D#maj,D#min,AAM,midi
3554,12,D#maj,Cmin,AAM,midi
3554,13,D#maj,Cmin,AAM,midi
3554,14,D#maj,Cmin,AAM,midi
3554,15,D#maj,Cmin,AAM,midi
3554,16,D#maj,D#maj,AAM,midi
3554,17,D#maj,Cmin,AAM,midi
3554,18,D#maj,Gmaj,AAM,midi
3554,19,D#maj,Cmin,AAM,midi
3554,20,D#maj,Gmaj,AAM,midi
3554,21,D#maj,Gmaj,AAM,midi
3555,0,F#maj,F#maj,AAM,midi
3555,1,F#maj,F#maj,AAM,midi
3555,2,F#maj,F#maj,AAM,midi
3555,3,F#maj,F#maj,AAM,midi
3555,4,F#maj,F#maj,AAM,midi
3555,5,F#maj,F#maj,AAM,midi
3555,6,F#maj,F#maj,AAM,midi
3555,7,F#maj,F#maj,AAM,midi
3555,8,F#maj,F#maj,AAM,midi
3555,9,F#maj,F#maj,AAM,midi
3555,10,F#maj,F#maj,AAM,midi
3555,11,F#maj,F#maj,AAM,midi
3555,12,F#maj,F#maj,AAM,midi
3555,13,F#maj,F#maj,AAM,midi
3555,14,F#maj,F#maj,AAM,midi
3555,15,F#maj,F#maj,AAM,midi
3555,16,F#maj,F#maj,AAM,midi
3555,17,F#maj,F#maj,AAM,midi
3555,18,F#maj,F#maj,AAM,midi
3555,19,F#maj,F#maj,AAM,midi
3555,20,F#maj,F#maj,AAM,midi
3555,21,F#maj,F#maj,AAM,midi
3556,0,F#maj,F#maj,AAM,midi
3556,1,F#maj,F#maj,AAM,midi
3556,2,F#maj,F#maj,AAM,midi
3556,3,F#maj,F#maj,AAM,midi
3556,4,F#maj,F#maj,AAM,midi
3556,5,F#maj,F#maj,AAM,midi
3556,6,F#maj,F#maj,AAM,midi
3556,7,F#maj,F#maj,AAM,midi
3556,8,F#maj,F#maj,AAM,midi
3556,9,F#maj,F#maj,AAM,midi
3556,10,F#maj,F#maj,AAM,midi
3556,11,F#maj,F#maj,AAM,midi
3556,12,F#maj,Amaj,AAM,midi
3556,13,F#maj,Amaj,AAM,midi
3556,14,F#maj,F#maj,AAM,midi
3556,15,F#maj,Amaj,AAM,midi
3556,16,F#maj,Amaj,AAM,midi
3556,17,F#maj,Amaj,AAM,midi
3556,18,F#maj,F#maj,AAM,midi
3556,19,F#maj,F#maj,AAM,midi
3556,20,F#maj,F#maj,AAM,midi
3556,21,F#maj,F#maj,AAM,midi
3557,0,Bmin,Gmaj,AAM,midi
3557,1,Bmin,Bmin,AAM,midi
3557,2,Bmin,Bmin,AAM,midi
3557,3,Bmin,Bmin,AAM,midi
3557,4,Bmin,Bmin,AAM,midi
3557,5,Bmin,Gmaj,AAM,midi
3557,6,Bmin,Bmin,AAM,midi
3557,7,Bmin,Gmaj,AAM,midi
3557,8,Bmin,Gmaj,AAM,midi
3557,9,Dmaj,F#min,AAM,midi
3557,10,Dmaj,Dmaj,AAM,midi
3557,11,Dmaj,Dmaj,AAM,midi
3557,12,Dmaj,F#min,AAM,midi
3557,13,Dmaj,F#min,AAM,midi
3557,14,Dmaj,Dmaj,AAM,midi
3557,15,Dmaj,Dmaj,AAM,midi
3557,16,Dmaj,Bmin,AAM,midi
3557,17,Dmaj,Bmin,AAM,midi
3557,18,Dmaj,Bmin,AAM,midi
3557,19,Dmaj,Bmin,AAM,midi
3557,20,Dmaj,Gmaj,AAM,midi
3557,21,Dmaj,Gmaj,AAM,midi
3558,0,Gmin,Gmin,AAM,midi
3558,1,Gmin,Gmin,AAM,midi
3558,2,Gmin,Gmin,AAM,midi
3558,3,D#maj,D#maj,AAM,midi
3558,4,D#maj,D#maj,AAM,midi
3558,5,D#maj,D#maj,AAM,midi
3558,6,D#maj,D#maj,AAM,midi
3558,7,D#maj,D#maj,AAM,midi
3558,8,D#maj,D#maj,AAM,midi
3558,9,D#maj,D#maj,AAM,midi
3558,10,D#maj,D#maj,AAM,midi
3558,11,D#maj,D#maj,AAM,midi
3558,12,D#maj,D#maj,AAM,midi
3558,13,D#maj,D#maj,AAM,midi
3558,14,D#maj,D#maj,AAM,midi
3558,15,D#maj,D#maj,AAM,midi
3558,16,D#maj,D#maj,AAM,midi
3558,17,D#maj,D#maj,AAM,midi
3558,18,D#maj,D#maj,AAM,midi
3558,19,D#maj,D#maj,AAM,midi
3558,20,D#maj,D#maj,AAM,midi
3558,21,D#maj,D#maj,AAM,midi
3559,0,Amaj,Amaj,AAM,midi
3559,1,Amaj,Amaj,AAM,midi
3559,2,Amaj,Amaj,AAM,midi
3559,3,Amaj,Amaj,AAM,midi
3559,4,Amaj,Amaj,AAM,midi
3559,5,Bmin,Bmin,AAM,midi
3559,6,Bmin,Bmin,AAM,midi
3559,7,Bmin,Bmin,AAM,midi
3559,8,Bmin,Bmin,AAM,midi
3559,9,Bmin,Bmin,AAM,midi
3559,10,Bmin,Bmin,AAM,midi
3559,11,Bmin,Bmin,AAM,midi
3559,12,Bmin,Bmin,AAM,midi
3559,13,Bmin,Bmin,AAM,midi
3559,14,Bmin,Bmin,AAM,midi
3559,15,Bmin,Bmin,AAM,midi
3559,16,Bmin,Bmin,AAM,midi
3559,17,Bmin,Bmin,AAM,midi
3559,18,Bmin,Bmin,AAM,midi
3559,19,Bmin,Bmin,AAM,midi
3559,20,Bmin,Bmin,AAM,midi
3559,21,Bmin,Bmin,AAM,midi
3560,0,Bmin,Bmin,AAM,midi
3560,1,Bmin,Bmin,AAM,midi
3560,2,Bmin,Bmin,AAM,midi
3560,3,Bmin,Bmin,AAM,midi
3560,4,Bmin,Bmin,AAM,midi
3560,5,Bmin,Bmin,AAM,midi
3560,6,Bmin,Bmin,AAM,midi
3560,7,Bmin,Bmin,AAM,midi
3560,8,Bmin,Bmin,AAM,midi
3560,9,Amaj,Amaj,AAM,midi
3560,10,Amaj,Amaj,AAM,midi
3560,11,Amaj,Amaj,AAM,midi
3560,12,Amaj,Amaj,AAM,midi
3560,13,Amaj,Amaj,AAM,midi
3560,14,Amaj,Amaj,AAM,midi
3560,15,Amaj,Amaj,AAM,midi
3560,16,Amaj,Amaj,AAM,midi
3560,17,Amaj,Amaj,AAM,midi
3560,18,Amaj,Amaj,AAM,midi
3560,19,Amaj,Amaj,AAM,midi
3560,20,Amaj,Amaj,AAM,midi
3560,21,Amaj,Amaj,AAM,midi
3561,0,Cmaj,Cmaj,AAM,midi
3561,1,Cmaj,Cmaj,AAM,midi
3561,2,Cmaj,Cmaj,AAM,midi
3561,3,Cmaj,Cmaj,AAM,midi
3561,4,Cmaj,Cmaj,AAM,midi
3561,5,Cmaj,Cmaj,AAM,midi
3561,6,Cmaj,Cmaj,AAM,midi
3561,7,Cmaj,Cmaj,AAM,midi
3561,8,Cmaj,Cmaj,AAM,midi
3561,9,Cmaj,Cmaj,AAM,midi
3561,10,Amin,Amin,AAM,midi
3561,11,Amin,Amin,AAM,midi
3561,12,Amin,Amin,AAM,midi
3561,13,Amin,Amin,AAM,midi
3561,14,Amin,Amin,AAM,midi
3561,15,Amin,Amin,AAM,midi
3561,16,Amin,Amin,AAM,midi
3561,17,Amin,Amin,AAM,midi
3561,18,Amin,Amin,AAM,midi
3561,19,Amin,Amin,AAM,midi
3561,20,Amin,Amin,AAM,midi
3561,21,Amin,Amin,AAM,midi
3562,0,F#min,F#min,AAM,midi
3562,1,F#min,F#min,AAM,midi
3562,2,F#min,F#min,AAM,midi
3562,3,F#min,F#min,AAM,midi
3562,4,F#min,F#min,AAM,midi
3562,5,F#min,F#min,AAM,midi
3562,6,F#min,F#min,AAM,midi
3562,7,F#min,F#min,AAM,midi
3562,8,Emaj,Emaj,AAM,midi
3562,9,Emaj,Emaj,AAM,midi
3562,10,Emaj,Emaj,AAM,midi
3562,11,Emaj,Emaj,AAM,midi
3562,12,Emaj,Emaj,AAM,midi
3562,13,Emaj,Emaj,AAM,midi
3562,14,Emaj,Emaj,AAM,midi
3562,15,Emaj,Emaj,AAM,midi
3562,16,Emaj,Emaj,AAM,midi
3562,17,Emaj,Emaj,AAM,midi
3562,18,Emaj,Emaj,AAM,midi
3562,19,Emaj,Emaj,AAM,midi
3562,20,Emaj,Emaj,AAM,midi
3562,21,Emaj,Emaj,AAM,midi
3563,0,G#min,G#min,AAM,midi
3563,1,G#min,G#min,AAM,midi
3563,2,G#min,G#min,AAM,midi
3563,3,G#min,G#min,AAM,midi
3563,4,Bmaj,Bmaj,AAM,midi
3563,5,Bmaj,Bmaj,AAM,midi
3563,6,Bmaj,Bmaj,AAM,midi
3563,7,Bmaj,Bmaj,AAM,midi
3563,8,Bmaj,Bmaj,AAM,midi
3563,9,Bmaj,Bmaj,AAM,midi
3563,10,Bmaj,Bmaj,AAM,midi
3563,11,Bmaj,Bmaj,AAM,midi
3563,12,Bmaj,Bmaj,AAM,midi
3563,13,Bmaj,Bmaj,AAM,midi
3563,14,Bmaj,Bmaj,AAM,midi
3563,15,Bmaj,Bmaj,AAM,midi
3563,16,Bmaj,Bmaj,AAM,midi
3563,17,Bmaj,Bmaj,AAM,midi
3563,18,Bmaj,Bmaj,AAM,midi
3563,19,Bmaj,Bmaj,AAM,midi
3563,20,Bmaj,Bmaj,AAM,midi
3563,21,Bmaj,Bmaj,AAM,midi
3564,0,Cmin,Cmin,AAM,midi
3564,1,Cmin,Cmin,AAM,midi
3564,2,Cmin,Cmin,AAM,midi
3564,3,Cmin,Cmin,AAM,midi
3564,4,Cmin,Cmin,AAM,midi
3564,5,Cmin,Cmin,AAM,midi
3564,6,Cmin,Cmin,AAM,midi
3564,7,Cmin,Cmin,AAM,midi
3564,8,Cmin,Cmin,AAM,midi
3564,9,Cmin,Cmin,AAM,midi
3564,10,Cmin,Cmin,AAM,midi
3564,11,Cmin,Cmin,AAM,midi
3564,12,Cmin,Cmin,AAM,midi
3564,13,Cmin,Cmin,AAM,midi
3564,14,Cmin,G#maj,AAM,midi
3564,15,Cmin,G#maj,AAM,midi
3564,16,Cmin,Cmin,AAM,midi
3564,17,Cmin,Cmaj,AAM,midi
3564,18,Cmin,Cmin,AAM,midi
3564,19,Cmin,Cmaj,AAM,midi
3564,20,Cmin,Cmin,AAM,midi
3564,21,Cmin,Cmin,AAM,midi
3565,0,Gmaj,Gmaj,AAM,midi
3565,1,Gmaj,Gmaj,AAM,midi
3565,2,Gmaj,Gmaj,AAM,midi
3565,3,Gmaj,Gmaj,AAM,midi
3565,4,Gmaj,Gmaj,AAM,midi
3565,5,Gmaj,Gmaj,AAM,midi
3565,6,Gmaj,Gmaj,AAM,midi
3565,7,Gmaj,Gmaj,AAM,midi
3565,8,Gmaj,Gmaj,AAM,midi
3565,9,Gmaj,Gmaj,AAM,midi
3565,10,Gmaj,Gmaj,AAM,midi
3565,11,Gmaj,Gmaj,AAM,midi
3565,12,Gmaj,Gmaj,AAM,midi
3565,13,Gmaj,Gmaj,AAM,midi
3565,14,Gmaj,Gmaj,AAM,midi
3565,15,Gmaj,Gmaj,AAM,midi
3565,16,Gmaj,Gmaj,AAM,midi
3565,17,Gmaj,Gmaj,AAM,midi
3565,18,Gmaj,Gmaj,AAM,midi
3565,19,Gmaj,Gmaj,AAM,midi
3565,20,Gmaj,Gmaj,AAM,midi
3565,21,Gmaj,Gmaj,AAM,midi
3566,0,D#min,D#min,AAM,midi
3566,1,D#min,D#min,AAM,midi
3566,2,D#min,D#min,AAM,midi
3566,3,D#min,D#min,AAM,midi
3566,4,D#min,D#min,AAM,midi
3566,5,D#min,D#min,AAM,midi
3566,6,D#min,D#min,AAM,midi
3566,7,D#min,D#min,AAM,midi
3566,8,D#min,D#min,AAM,midi
3566,9,D#min,D#min,AAM,midi
3566,10,F#maj,F#maj,AAM,midi
3566,11,F#maj,F#maj,AAM,midi
3566,12,F#maj,F#maj,AAM,midi
3566,13,F#maj,F#maj,AAM,midi
3566,14,F#maj,F#maj,AAM,midi
3566,15,F#maj,F#maj,AAM,midi
3566,16,F#maj,F#maj,AAM,midi
3566,17,F#maj,F#maj,AAM,midi
3566,18,F#maj,F#maj,AAM,midi
3566,19,F#maj,F#maj,AAM,midi
3566,20,F#maj,F#maj,AAM,midi
3566,21,F#maj,F#maj,AAM,midi
3567,0,F#min,F#min,AAM,midi
3567,1,F#min,F#min,AAM,midi
3567,2,F#min,F#min,AAM,midi
3567,3,F#min,F#min,AAM,midi
3567,4,F#min,F#min,AAM,midi
3567,5,F#min,F#min,AAM,midi
3567,6,F#min,F#min,AAM,midi
3567,7,F#min,F#min,AAM,midi
3567,8,F#min,F#min,AAM,midi
3567,9,F#min,F#min,AAM,midi
3567,10,F#min,F#min,AAM,midi
3567,11,F#min,F#min,AAM,midi
3567,12,F#min,F#min,AAM,midi
3567,13,F#min,F#min,AAM,midi
3567,14,F#min,F#min,AAM,midi
3567,15,F#min,F#min,AAM,midi
3567,16,F#min,F#min,AAM,midi
3567,17,F#min,F#min,AAM,midi
3567,18,F#min,F#min,AAM,midi
3567,19,F#min,F#min,AAM,midi
3567,20,F#min,F#min,AAM,midi
3567,21,F#min,F#min,AAM,midi
3568,0,F#maj,F#maj,AAM,midi
3568,1,F#maj,F#maj,AAM,midi
3568,2,F#maj,F#maj,AAM,midi
3568,3,F#maj,F#maj,AAM,midi
3568,4,F#maj,F#maj,AAM,midi
3568,5,F#maj,F#maj,AAM,midi
3568,6,F#maj,F#maj,AAM,midi
3568,7,F#maj,F#maj,AAM,midi
3568,8,F#maj,F#maj,AAM,midi
3568,9,F#maj,F#maj,AAM,midi
3568,10,F#maj,F#maj,AAM,midi
3568,11,F#maj,F#maj,AAM,midi
3568,12,F#maj,F#maj,AAM,midi
3568,13,F#maj,F#maj,AAM,midi
3568,14,F#maj,F#maj,AAM,midi
3568,15,F#maj,F#maj,AAM,midi
3568,16,F#maj,F#maj,AAM,midi
3568,17,F#maj,F#maj,AAM,midi
3568,18,D#min,F#maj,AAM,midi
3568,19,D#min,F#maj,AAM,midi
3568,20,D#min,F#maj,AAM,midi
3568,21,D#min,F#maj,AAM,midi
3569,0,Gmaj,Gmaj,AAM,midi
3569,1,Gmaj,Gmaj,AAM,midi
3569,2,Gmaj,Gmaj,AAM,midi
3569,3,Gmaj,Gmaj,AAM,midi
3569,4,Gmaj,Gmaj,AAM,midi
3569,5,Gmaj,Gmaj,AAM,midi
3569,6,Gmaj,Gmaj,AAM,midi
3569,7,Gmaj,Gmaj,AAM,midi
3569,8,Gmaj,Gmaj,AAM,midi
3569,9,Gmaj,Gmaj,AAM,midi
3569,10,Gmaj,Gmaj,AAM,midi
3569,11,Gmaj,Gmaj,AAM,midi
3569,12,Gmaj,Gmaj,AAM,midi
3569,13,Gmaj,Gmaj,AAM,midi
3569,14,Gmaj,Gmaj,AAM,midi
3569,15,Gmaj,Gmaj,AAM,midi
3569,16,Gmaj,Gmaj,AAM,midi
3569,17,Gmaj,Gmaj,AAM,midi
3569,18,Gmaj,Gmaj,AAM,midi
3569,19,Gmaj,Gmaj,AAM,midi
3569,20,Gmaj,Gmaj,AAM,midi
3569,21,Gmaj,Gmaj,AAM,midi
3570,0,Gmaj,Gmaj,AAM,midi
3570,1,Gmaj,Gmaj,AAM,midi
3570,2,Gmaj,Gmaj,AAM,midi
3570,3,Gmaj,Gmaj,AAM,midi
3570,4,Gmaj,Gmaj,AAM,midi
3570,5,Gmaj,Gmaj,AAM,midi
3570,6,Gmaj,Gmaj,AAM,midi
3570,7,Gmaj,Gmaj,AAM,midi
3570,8,Gmaj,Gmaj,AAM,midi
3570,9,Gmaj,Gmaj,AAM,midi
3570,10,Gmaj,Gmaj,AAM,midi
3570,11,Gmaj,Gmaj,AAM,midi
3570,12,Gmaj,Gmaj,AAM,midi
3570,13,Gmaj,Gmaj,AAM,midi
3570,14,Gmaj,Gmaj,AAM,midi
3570,15,Gmaj,Gmaj,AAM,midi
3570,16,Gmaj,Gmaj,AAM,midi
3570,17,Gmaj,Gmaj,AAM,midi
3570,18,Gmaj,Gmaj,AAM,midi
3570,19,Gmaj,Gmaj,AAM,midi
3570,20,Gmaj,Gmaj,AAM,midi
3570,21,Gmaj,Gmaj,AAM,midi
3571,0,Bmin,Bmin,AAM,midi
3571,1,Bmin,Bmin,AAM,midi
3571,2,Bmin,Bmin,AAM,midi
3571,3,Bmin,Bmin,AAM,midi
3571,4,Bmin,Bmin,AAM,midi
3571,5,Bmin,Bmin,AAM,midi
3571,6,Bmin,Bmin,AAM,midi
3571,7,Bmin,Bmin,AAM,midi
3571,8,Bmin,Bmin,AAM,midi
3571,9,Bmin,Bmin,AAM,midi
3571,10,Bmin,Bmin,AAM,midi
3571,11,Bmin,Bmin,AAM,midi
3571,12,Bmin,Bmin,AAM,midi
3571,13,Bmin,Bmin,AAM,midi
3571,14,Bmin,Bmin,AAM,midi
3571,15,Bmin,Bmin,AAM,midi
3571,16,Bmin,Bmin,AAM,midi
3571,17,Bmin,Bmin,AAM,midi
3571,18,Bmin,Bmin,AAM,midi
3571,19,Bmin,Bmin,AAM,midi
3571,20,Bmin,Bmin,AAM,midi
3571,21,Bmin,Bmin,AAM,midi
3572,0,G#maj,G#maj,AAM,midi
3572,1,G#maj,G#maj,AAM,midi
3572,2,G#maj,G#maj,AAM,midi
3572,3,G#maj,G#maj,AAM,midi
3572,4,G#maj,G#maj,AAM,midi
3572,5,G#maj,G#maj,AAM,midi
3572,6,G#maj,G#maj,AAM,midi
3572,7,G#maj,G#maj,AAM,midi
3572,8,G#maj,G#maj,AAM,midi
3572,9,G#maj,G#maj,AAM,midi
3572,10,G#maj,G#maj,AAM,midi
3572,11,G#maj,G#maj,AAM,midi
3572,12,G#maj,G#maj,AAM,midi
3572,13,G#maj,G#maj,AAM,midi
3572,14,G#maj,G#maj,AAM,midi
3572,15,G#maj,G#maj,AAM,midi
3572,16,G#maj,G#maj,AAM,midi
3572,17,G#maj,G#maj,AAM,midi
3572,18,G#maj,G#maj,AAM,midi
3572,19,G#maj,G#maj,AAM,midi
3572,20,G#maj,G#maj,AAM,midi
3572,21,G#maj,G#maj,AAM,midi
3573,0,Cmaj,Cmaj,AAM,midi
3573,1,Cmaj,Cmaj,AAM,midi
3573,2,Cmaj,Cmaj,AAM,midi
3573,3,Cmaj,Cmaj,AAM,midi
3573,4,Cmaj,Cmaj,AAM,midi
3573,5,Cmaj,Cmaj,AAM,midi
3573,6,Cmaj,Cmaj,AAM,midi
3573,7,Cmaj,Cmaj,AAM,midi
3573,8,Cmaj,Cmaj,AAM,midi
3573,9,Cmaj,Cmaj,AAM,midi
3573,10,Cmaj,Cmaj,AAM,midi
3573,11,Cmaj,Cmaj,AAM,midi
3573,12,Cmaj,Cmaj,AAM,midi
3573,13,Cmaj,Cmaj,AAM,midi
3573,14,Cmaj,Cmaj,AAM,midi
3573,15,Cmaj,Cmaj,AAM,midi
3573,16,Cmaj,Cmaj,AAM,midi
3573,17,Cmaj,Cmaj,AAM,midi
3573,18,Cmaj,Cmaj,AAM,midi
3573,19,Cmaj,Cmaj,AAM,midi
3573,20,Cmaj,Cmaj,AAM,midi
3573,21,Cmaj,Cmaj,AAM,midi
3574,0,Cmin,Cmin,AAM,midi
3574,1,Cmin,Cmin,AAM,midi
3574,2,Cmin,Cmin,AAM,midi
3574,3,Cmin,Cmin,AAM,midi
3574,4,Cmin,Cmin,AAM,midi
3574,5,Cmin,Cmin,AAM,midi
3574,6,Cmin,Cmin,AAM,midi
3574,7,Cmin,Cmin,AAM,midi
3574,8,Cmin,Cmin,AAM,midi
3574,9,Cmin,Cmin,AAM,midi
3574,10,Cmin,Cmin,AAM,midi
3574,11,Cmin,Cmin,AAM,midi
3574,12,Cmin,Cmin,AAM,midi
3574,13,Cmin,Cmin,AAM,midi
3574,14,Cmin,Cmin,AAM,midi
3574,15,Cmin,Cmin,AAM,midi
3574,16,Cmin,Cmin,AAM,midi
3574,17,Cmin,Cmin,AAM,midi
3574,18,Cmin,Cmin,AAM,midi
3574,19,Cmin,Cmin,AAM,midi
3574,20,Cmin,Cmin,AAM,midi
3574,21,Cmin,Cmin,AAM,midi
3575,0,Emin,Emin,AAM,midi
3575,1,Emin,Emin,AAM,midi
3575,2,Emin,Emin,AAM,midi
3575,3,Emin,Emin,AAM,midi
3575,4,Emin,Emin,AAM,midi
3575,5,Emin,Emin,AAM,midi
3575,6,Emin,Emin,AAM,midi
3575,7,Emin,Emin,AAM,midi
3575,8,Emin,Emin,AAM,midi
3575,9,Emin,Emin,AAM,midi
3575,10,Emin,Emin,AAM,midi
3575,11,Emin,Emin,AAM,midi
3575,12,Emin,Emin,AAM,midi
3575,13,Emin,Emin,AAM,midi
3575,14,Emin,Emin,AAM,midi
3575,15,Emin,Emin,AAM,midi
3575,16,Emin,Emin,AAM,midi
3575,17,Emin,Emin,AAM,midi
3575,18,Emin,Emin,AAM,midi
3575,19,Emin,Emin,AAM,midi
3575,20,Emin,Emin,AAM,midi
3575,21,Emin,Emin,AAM,midi
3576,0,D#min,D#min,AAM,midi
3576,1,D#min,D#min,AAM,midi
3576,2,D#min,D#min,AAM,midi
3576,3,D#min,D#min,AAM,midi
3576,4,D#min,D#min,AAM,midi
3576,5,D#min,D#min,AAM,midi
3576,6,D#min,F#maj,AAM,midi
3576,7,D#min,F#maj,AAM,midi
3576,8,D#min,F#maj,AAM,midi
3576,9,D#min,F#maj,AAM,midi
3576,10,D#min,F#maj,AAM,midi
3576,11,D#min,F#maj,AAM,midi
3576,12,D#min,F#maj,AAM,midi
3576,13,D#min,F#maj,AAM,midi
3576,14,D#min,A#min,AAM,midi
3576,15,D#min,F#maj,AAM,midi
3576,16,D#min,D#min,AAM,midi
3576,17,D#min,D#min,AAM,midi
3576,18,D#min,D#min,AAM,midi
3576,19,D#min,D#min,AAM,midi
3576,20,D#min,D#min,AAM,midi
3576,21,D#min,D#min,AAM,midi
3577,0,A#min,A#min,AAM,midi
3577,1,A#min,A#min,AAM,midi
3577,2,A#min,A#min,AAM,midi
3577,3,A#min,A#min,AAM,midi
3577,4,A#min,A#min,AAM,midi
3577,5,A#min,A#min,AAM,midi
3577,6,A#min,A#min,AAM,midi
3577,7,A#min,A#min,AAM,midi
